Category,Rating,Reviews,Content Rating,Genres,Current Ver,NewSize,InstallNews,PriceNew,LastUpdatedYear,LastUpdatedMonth,LastUpdatedDay,AndroidVerNew,review_group_new,TypeNew
GAME,0.0,1486,Everyone,Trivia,2.4.8,14000000.0,100000,0.0,2018,8,3,5.0,3,0
HEALTH_AND_FITNESS,1.0,15753,Everyone,Health & Fitness,3.7.3,13000000.0,100000,3.49,2018,7,26,4.3,3,1
TOOLS,1.0,142,Everyone,Tools,Varies with device,12000000.0,1000000,0.0,2017,3,27,4.0,2,0
SHOPPING,1.0,31519,Everyone,Shopping,4.9.1,21000000.0,1000000,0.0,2018,6,12,4.0,4,0
LIFESTYLE,0.0,85,Teen,Lifestyle,1.18.10,5600000.0,5000,0.0,2015,3,6,4.0,2,0
TOOLS,1.0,981,Everyone,Tools,1.2.4,73000.0,100000,0.0,2011,3,16,1.6,3,0
GAME,1.0,169,Everyone,Card,4.0.5,13000000.0,1000,0.99,2015,7,1,2.3,2,1
GAME,1.0,3073251,Everyone 10+,Action,4.1.1,33000000.0,50000000,0.0,2018,7,25,4.1,4,0
FAMILY,0.0,65119,Everyone 10+,Strategy,2.1.0,46000000.0,1000000,0.0,2018,5,22,3.0,4,0
HEALTH_AND_FITNESS,1.0,2885,Everyone,Health & Fitness,Varies with device,12000000.0,100000,0.0,2012,6,19,4.0,3,0
TOOLS,1.0,19234,Everyone,Tools,3.1.3,14000000.0,500000,0.0,2017,2,23,4.0,3,0
LIFESTYLE,1.0,0,Everyone,Lifestyle,1.0,8600000.0,50,0.0,2016,11,11,4.1,1,0
COMMUNICATION,1.0,0,Everyone,Communication,1.0,17000000.0,100,0.0,2017,12,14,4.1,1,0
MEDICAL,0.0,51,Everyone,Medical,2.0.2,2400000.0,1000,29.99,2014,10,22,4.0,2,1
PRODUCTIVITY,0.0,1343,Everyone,Productivity,1.0.26,9000000.0,100000,0.0,2018,3,12,5.0,3,0
FINANCE,1.0,30,Everyone,Finance,v1.1.6(201806181),24000000.0,10000,0.0,2018,6,18,4.1,2,0
EVENTS,1.0,13,Everyone,Events,1.0,27000000.0,1000,0.0,2018,6,28,3.0,1,0
PERSONALIZATION,1.0,7583,Everyone 10+,Personalization,2.6.2.1,3800000.0,500000,0.0,2018,7,4,4.0,3,0
SPORTS,1.0,911995,Everyone,Sports,10.8.1.330,20000000.0,10000000,0.0,2018,8,1,4.4,4,0
SOCIAL,1.0,2,Teen,Social,1.0.1,5900000.0,10,0.0,2018,7,28,4.4,1,0
FAMILY,0.0,6,Everyone,Education,1.5,7800000.0,1000,0.0,2018,6,6,4.0,1,0
FAMILY,1.0,14604,Teen,Simulation,3.1.2,68000000.0,500000,0.0,2018,7,4,4.2,3,0
FAMILY,1.0,83427,Everyone,Simulation,2.6,16000000.0,1000000,0.0,2015,1,30,4.1,4,0
LIFESTYLE,0.0,126,Everyone,Lifestyle,8,1400000.0,5000,2.49,2018,6,22,4.1,2,1
BUSINESS,1.0,13,Everyone,Business,1.11.1prod,5300000.0,100,0.0,2018,7,12,4.0,1,0
NEWS_AND_MAGAZINES,0.0,533,Everyone,News & Magazines,4.4,3800000.0,50000,0.0,2018,8,5,4.0,2,0
SPORTS,1.0,221722,Everyone,Sports,Varies with device,12000000.0,10000000,0.0,2018,7,26,4.0,4,0
MEDICAL,1.0,5,Everyone,Medical,1.0,11000000.0,100,0.0,2018,8,3,4.1,1,0
AUTO_AND_VEHICLES,1.0,107,Everyone,Auto & Vehicles,2.0.0,27000000.0,10000,0.0,2017,11,6,4.1,2,0
FAMILY,0.0,48929,Everyone,Educational;Education,1.5.0,45000000.0,5000000,0.0,2017,9,8,4.0,4,0
MAPS_AND_NAVIGATION,0.0,7,Everyone,Maps & Navigation,3.0.6,2500000.0,1000,0.0,2017,5,30,4.1,1,0
NEWS_AND_MAGAZINES,1.0,190888,Teen,News & Magazines,5.2.5,11000000.0,10000000,0.0,2018,7,13,4.1,4,0
GAME,1.0,293086,Everyone,Action,8.1,12000000.0,5000000,0.0,2015,10,22,4.0,4,0
GAME,1.0,8432,Everyone 10+,Adventure,1.4.0,59000000.0,500000,0.0,2018,7,16,4.1,3,0
NEWS_AND_MAGAZINES,0.0,33,Everyone,News & Magazines,1.0,280000.0,1000,0.0,2014,9,30,4.0,2,0
FAMILY,1.0,3195,Everyone,Puzzle,1.2.7,4600000.0,100000,0.99,2015,11,26,2.1,3,1
GAME,0.0,38767,Everyone 10+,Action,1.4.3,4099999.9999999995,5000000,0.0,2011,4,11,2.0,4,0
FAMILY,1.0,1838090,Everyone 10+,Casual,Varies with device,12000000.0,100000000,0.0,2018,7,27,4.1,4,0
FAMILY,0.0,174,Everyone,Entertainment,1.0.3,5600000.0,50000,0.0,2016,6,29,4.0,2,0
GAME,1.0,2917,Teen,Adventure,2.6,22000000.0,100000,0.0,2017,10,30,2.3,3,0
DATING,1.0,97684,Mature 17+,Dating,1.230,7900000.0,1000000,0.0,2018,7,10,4.0,4,0
PARENTING,0.0,17941,Everyone,Parenting;Music & Video,Varies with device,12000000.0,5000000,0.0,2018,5,27,4.0,3,0
FAMILY,0.0,608,Everyone,Entertainment,4.3.2,5400000.0,100000,0.0,2018,5,17,4.1,2,0
LIBRARIES_AND_DEMO,0.0,126862,Everyone,Libraries & Demo,1.0,624000.0,10000000,0.0,2012,1,17,2.2,4,0
COMMUNICATION,1.0,10,Everyone,Communication,5.5.0,8100000.0,1000,0.0,2016,11,28,4.0,1,0
PRODUCTIVITY,0.0,198,Everyone,Productivity,2.0.16,3500000.0,50000,0.0,2017,1,26,2.3,2,0
SHOPPING,1.0,3,Everyone,Shopping,1.0,3700000.0,100,0.0,2018,3,9,4.0,1,0
SPORTS,1.0,24082,Everyone,Sports,6.5,95000000.0,1000000,0.0,2018,7,4,4.4,3,0
FINANCE,1.0,11,Everyone,Finance,0.1.6,3700000.0,1000,0.0,2017,11,28,4.1,1,0
TOOLS,1.0,3509,Everyone,Tools,1.0.612919,6500000.0,1000000,0.0,2015,10,30,5.0,3,0
COMMUNICATION,1.0,4,Everyone,Communication,2.1.9,3700000.0,1000,0.0,2018,7,9,5.1,1,0
NEWS_AND_MAGAZINES,1.0,104,Everyone,News & Magazines,1.3,3000000.0,10000,0.0,2018,1,6,4.0,2,0
COMMUNICATION,1.0,3,Everyone,Communication,"1,01",1600000.0,100,0.0,2016,8,4,3.0,1,0
GAME,0.0,5,Everyone,Arcade,1.0,21000000.0,50,0.0,2015,8,25,2.3,1,0
PARENTING,1.0,99,Everyone,Parenting,1.1,6600000.0,10000,0.0,2018,3,29,4.1,2,0
TRAVEL_AND_LOCAL,1.0,98,Everyone,Travel & Local,2.0,2000000.0,5000,0.0,2018,7,17,4.3,2,0
FOOD_AND_DRINK,0.0,70,Everyone,Food & Drink,1.4,26000000.0,10000,0.0,2018,7,23,5.0,2,0
FAMILY,1.0,78,Everyone,Education,2.9.0,11000000.0,5000,0.0,2017,10,12,4.1,2,0
SOCIAL,0.0,19446,Mature 17+,Social,3.4.5,12000000.0,1000000,0.0,2017,12,1,4.0,3,0
FAMILY,1.0,2387,Everyone,Education,2.5.1,6900000.0,100000,0.0,2018,6,9,4.1,3,0
TOOLS,1.0,111507,Everyone,Tools,Varies with device,12000000.0,10000000,0.0,2017,12,29,4.0,4,0
FAMILY,1.0,4,Everyone,Entertainment,1.0,2300000.0,500,0.0,2016,4,23,4.0,1,0
MEDICAL,1.0,573,Everyone,Medical,3.1,2000000.0,100000,0.0,2017,6,1,3.0,2,0
PRODUCTIVITY,1.0,226456,Everyone,Productivity,Varies with device,12000000.0,10000000,0.0,2017,10,9,4.0,4,0
NEWS_AND_MAGAZINES,1.0,3,Everyone 10+,News & Magazines,2.0.3.53,32000000.0,100,0.0,2018,7,16,6.0,1,0
NEWS_AND_MAGAZINES,1.0,53,Teen,News & Magazines,1.7,5900000.0,10000,0.0,2018,6,19,4.0,2,0
FINANCE,1.0,957973,Everyone,Finance,6.5.7,40000000.0,10000000,0.0,2018,7,30,4.2,4,0
VIDEO_PLAYERS,0.0,32,Everyone,Video Players & Editors,3.1.0,33000000.0,5000,0.0,2018,7,9,4.0,2,0
COMMUNICATION,0.0,33,Everyone,Communication,2.3.0,3400000.0,5000,0.0,2017,1,6,4.1,2,0
FAMILY,0.0,369,Everyone,Entertainment,2.0.0,3500000.0,10000,0.0,2017,1,11,2.3,2,0
GAME,1.0,292164,Everyone 10+,Action,1.8.4,59000000.0,10000000,0.0,2018,8,1,4.1,4,0
SOCIAL,1.0,624557,Mature 17+,Social,5.4.7.1,56000000.0,10000000,0.0,2018,7,27,4.3,4,0
HEALTH_AND_FITNESS,0.0,12906,Everyone,Health & Fitness,1.01,8500000.0,1000000,0.0,2012,10,8,2.1,3,0
FAMILY,0.0,468,Everyone,Entertainment,0.0.1,7200000.0,10000,0.0,2018,3,3,4.1,2,0
VIDEO_PLAYERS,1.0,4706,Everyone,Video Players & Editors,Z (Special Edition R9),1500000.0,1000000,0.0,2018,6,19,4.4,3,0
FINANCE,0.0,135,Everyone,Finance,2.13.0.65,5300000.0,10000,0.0,2018,6,4,4.4,2,0
TOOLS,0.0,169369,Everyone,Tools,Varies with device,12000000.0,10000000,0.0,2016,9,5,4.0,4,0
FAMILY,1.0,3,Everyone,Entertainment,1.1.2,22000000.0,50,0.0,2017,12,27,5.0,1,0
FINANCE,1.0,6998,Everyone,Finance,6.29.37589,24000000.0,1000000,0.0,2018,8,1,5.0,3,0
COMMUNICATION,1.0,177263,Mature 17+,Communication,5.1.2-6310,13000000.0,10000000,0.0,2018,7,13,5.0,4,0
NEWS_AND_MAGAZINES,1.0,9,Everyone,News & Magazines,1.0.3,17000000.0,500,0.0,2018,6,4,4.1,1,0
SPORTS,1.0,2943,Everyone,Sports,6.1.3,8100000.0,100000,0.0,2018,5,15,2.3,3,0
MEDICAL,1.0,0,Everyone,Medical,1.0,4600000.0,10,0.0,2018,7,27,4.4,1,0
FAMILY,0.0,24123,Teen,Entertainment,5.9.006,69000000.0,1000000,0.0,2018,6,1,4.1,3,0
HEALTH_AND_FITNESS,1.0,18539,Everyone,Health & Fitness,1.11.4,57000000.0,1000000,0.0,2018,7,30,4.0,3,0
FAMILY,0.0,169,Everyone,Education,1.0.3,7700000.0,10000,0.0,2016,6,20,4.0,2,0
VIDEO_PLAYERS,0.0,141515,Teen,Video Players & Editors,0.6.0,5700000.0,10000000,0.0,2014,4,23,2.3,4,0
FINANCE,0.0,21,Everyone,Finance,5.0,21000000.0,100,4.99,2017,10,22,4.0,1,1
LIFESTYLE,1.0,601,Everyone,Lifestyle,1.0,5100000.0,100000,0.0,2017,12,20,2.3,2,0
WEATHER,1.0,5482,Everyone,Weather,2.42,12000000.0,1000000,0.0,2018,8,7,4.0,3,0
FAMILY,1.0,305765,Everyone,Role Playing,1.1.7,34000000.0,10000000,0.0,2018,7,31,4.1,4,0
EDUCATION,1.0,3168,Everyone,Education,3.1,19000000.0,1000000,0.0,2017,10,26,4.4,3,0
PHOTOGRAPHY,1.0,7594559,Teen,Photography,9.40.3,34000000.0,100000000,0.0,2018,8,6,4.0,4,0
GAME,1.0,97209,Everyone,Board,1.41,6700000.0,1000000,0.0,2018,1,14,4.0,4,0
PERSONALIZATION,1.0,0,Teen,Personalization,1.0,11000000.0,5,0.0,2018,4,16,4.1,1,0
SHOPPING,1.0,441473,Everyone,Shopping,Varies with device,12000000.0,10000000,0.0,2018,7,30,4.0,4,0
COMMUNICATION,0.0,1820,Everyone,Communication,1.1.50,33000000.0,100000,0.0,2018,2,15,4.4,3,0
COMMUNICATION,0.0,7317,Teen,Communication,1.0.08.73,12000000.0,1000000,0.0,2018,7,4,4.0,3,0
FAMILY,0.0,226,Everyone,Casual,2.5_20,25000000.0,50000,0.0,2018,5,10,4.0,2,0
MEDICAL,0.0,4,Everyone,Medical,300000.0.79,27000000.0,500,0.0,2017,5,5,4.0,1,0
FINANCE,1.0,4344,Everyone,Finance,3.6.2,4500000.0,500000,0.0,2018,7,30,4.0,3,0
PRODUCTIVITY,1.0,0,Everyone,Productivity,3.0,5200000.0,10,2.99,2018,5,7,4.0,1,1
PHOTOGRAPHY,1.0,67,Everyone,Photography,1.0,15000000.0,10000,0.0,2017,3,29,4.0,2,0
FAMILY,0.0,13,Everyone,Entertainment,1.0,2000000.0,1000,0.0,2015,9,23,1.6,1,0
FOOD_AND_DRINK,0.0,464,Everyone,Food & Drink,2.6.15,28000000.0,50000,0.0,2018,5,22,4.4,2,0
PRODUCTIVITY,1.0,1508137,Everyone,Productivity,11.1.3,37000000.0,100000000,0.0,2018,7,30,4.0,4,0
FOOD_AND_DRINK,0.0,731,Everyone,Food & Drink,2.1.0,43000000.0,100000,0.0,2018,7,25,4.1,2,0
TOOLS,0.0,79132,Everyone,Tools,1.1.6,2200000.0,10000000,0.0,2018,1,3,2.3,4,0
NEWS_AND_MAGAZINES,0.0,66,Everyone,News & Magazines,6.11,12000000.0,10000,0.0,2017,6,1,4.1,2,0
SHOPPING,1.0,5121,Everyone,Shopping,9.0.30,8800000.0,500000,0.0,2018,7,13,4.1,3,0
FINANCE,0.0,43,Everyone,Finance,4.5.0,13000000.0,5000,0.0,2018,2,20,4.0,2,0
COMMUNICATION,0.0,97,Everyone,Communication,1.0,598000.0,50000,0.0,2015,5,15,2.2,2,0
HEALTH_AND_FITNESS,1.0,26540,Everyone,Health & Fitness,2.5.1,43000000.0,1000000,0.0,2017,2,9,4.0,4,0
GAME,0.0,1,Everyone,Card,6.2-sayc,4900000.0,1000,0.0,2018,5,21,4.0,1,0
MEDICAL,1.0,395,Everyone,Medical,6.5.1,19000000.0,1000,9.99,2018,7,16,5.0,2,1
FAMILY,0.0,21433,Mature 17+,Entertainment,3.0.1805181047,21000000.0,1000000,0.0,2018,5,29,5.0,3,0
DATING,0.0,35,Mature 17+,Dating,2.4,16000000.0,1000,0.0,2018,7,16,4.0,2,0
FAMILY,1.0,3063,Everyone,Board;Brain Games,2.9.7,1600000.0,100000,0.0,2018,5,24,3.0,3,0
DATING,1.0,14,Teen,Dating,8.2,5000000.0,50,0.0,2018,8,3,4.0,1,0
HEALTH_AND_FITNESS,0.0,249855,Everyone,Health & Fitness,Varies with device,12000000.0,10000000,0.0,2018,7,24,4.0,4,0
TOOLS,0.0,60,Everyone,Tools,2.1.20180804_01,18000000.0,10000,0.0,2018,8,4,4.0,2,0
FAMILY,1.0,32812,Everyone,Simulation;Education,1.1.1.6,14000000.0,500000,2.99,2018,4,10,4.0,4,1
FAMILY,1.0,7320,Everyone,Entertainment;Education,1.0.1,10000000.0,1000000,0.0,2017,7,7,4.0,3,0
SPORTS,1.0,37140,Everyone,Sports,1.3.11,71000000.0,1000000,0.0,2018,8,1,4.1,4,0
FAMILY,0.0,6760,Everyone,Entertainment,1.4.6,26000000.0,500000,0.0,2015,6,11,3.2,3,0
SPORTS,1.0,0,Everyone,Sports,1.0,26000000.0,10,0.0,2018,2,20,4.1,1,0
MAPS_AND_NAVIGATION,1.0,0,Everyone,Maps & Navigation,1.0.0.0,27000000.0,10,0.0,2018,7,30,4.3,1,0
GAME,1.0,148897,Everyone,Casual,1.20.1,46000000.0,10000000,0.0,2018,7,17,4.0,4,0
LIFESTYLE,1.0,12,Everyone,Lifestyle,4.9.940,6000000.0,500,0.0,2018,2,26,4.0,1,0
FAMILY,0.0,21095,Everyone,Entertainment,4,7900000.0,1000000,0.0,2016,12,16,4.0,3,0
BOOKS_AND_REFERENCE,1.0,9636,Everyone,Books & Reference,2.4,93000.0,1000000,0.0,2011,9,22,2.1,3,0
SHOPPING,1.0,105773,Everyone,Shopping,Varies with device,12000000.0,10000000,0.0,2018,8,5,4.4,4,0
MEDICAL,1.0,123,Everyone,Medical,0.6.88,86000000.0,10000,0.0,2018,6,1,5.0,2,0
TOOLS,0.0,131,Everyone,Tools,3.2.17030601,3300000.0,1000,5.99,2017,3,7,2.2,2,1
SPORTS,1.0,7,Everyone,Sports,1.6.0,68000000.0,100,0.0,2018,7,23,4.0,1,0
SHOPPING,1.0,1,Everyone,Shopping,2.53,16000000.0,500,0.0,2018,3,14,4.1,1,0
FAMILY,1.0,23,Everyone,Education,1.3,4300000.0,1000,0.0,2017,8,28,4.4,1,0
PERSONALIZATION,1.0,0,Everyone,Personalization,1.0.103,11000000.0,5,0.99,2016,8,14,4.4,1,1
FAMILY,1.0,593,Everyone,Education,1.0.2,4900000.0,100000,0.0,2018,1,1,3.0,2,0
ENTERTAINMENT,0.0,61201,Teen,Entertainment,Varies with device,12000000.0,10000000,0.0,2018,7,19,4.0,4,0
FAMILY,1.0,19,Everyone,Education,1.0.1.00613,6900000.0,5000,0.0,2017,8,16,4.1,1,0
FAMILY,1.0,3,Teen,Puzzle,1.0,6600000.0,1000,0.0,2016,11,7,4.0,1,0
TOOLS,1.0,32,Everyone,Tools,3.0.22,33000000.0,10000,0.0,2018,5,21,4.0,2,0
FOOD_AND_DRINK,0.0,145323,Everyone,Food & Drink,5.15.0,42000000.0,10000000,0.0,2018,7,31,4.4,4,0
GAME,1.0,2975,Everyone,Arcade,1.6,42000000.0,50000,1.99,2016,3,7,4.0,3,1
TOOLS,1.0,20,Everyone,Tools,2.1,2200000.0,500,1.99,2014,12,29,3.0,1,1
TOOLS,0.0,18751,Everyone,Tools,3.6,3600000.0,1000000,0.0,2018,6,19,4.1,3,0
PERSONALIZATION,1.0,285,Teen,Personalization,5.0,3900000.0,50000,0.0,2017,10,3,2.3,2,0
FAMILY,1.0,303394,Mature 17+,Entertainment,4.426,53000000.0,10000000,0.0,2018,8,3,4.1,4,0
GAME,1.0,1,Everyone,Arcade,1.25,13000000.0,10,0.0,2018,4,16,4.1,1,0
SPORTS,1.0,361,Everyone,Sports,1.0,2200000.0,50000,0.0,2016,10,13,2.3,2,0
GAME,1.0,10440,Teen,Action,1.0.3,86000000.0,50000,4.99,2018,5,30,4.1,3,1
FAMILY,0.0,3,Everyone,Education,1.0.1702140017,5300000.0,100,0.0,2017,2,14,4.1,1,0
FAMILY,1.0,0,Everyone,Entertainment,1.1,1700000.0,1,0.99,2017,12,12,1.6,1,1
PARENTING,1.0,8343,Everyone,Parenting,6.3.16,8300000.000000001,50000,4.99,2018,7,10,4.0,3,1
PRODUCTIVITY,0.0,3930,Everyone,Productivity,3.0.0,18000000.0,1000000,0.0,2018,3,22,4.0,3,0
MAPS_AND_NAVIGATION,1.0,53481,Everyone,Maps & Navigation,Varies with device,12000000.0,10000000,0.0,2018,5,22,4.0,4,0
GAME,1.0,197979,Teen,Card,Varies with device,12000000.0,1000000,0.0,2018,8,7,4.0,4,0
SPORTS,1.0,50017,Adults only 18+,Sports,3.21.324,41000000.0,1000000,0.0,2018,7,24,4.4,4,0
HOUSE_AND_HOME,1.0,160,Everyone,House & Home,1.2.0,3100000.0,100000,0.0,2017,9,19,4.0,2,0
MEDICAL,1.0,309,Everyone,Medical,2.21,5900000.0,10000,0.0,2017,3,15,4.4,2,0
PERSONALIZATION,1.0,0,Everyone,Personalization,2.1,3800000.0,10,0.0,2018,5,6,4.0,1,0
NEWS_AND_MAGAZINES,1.0,3375,Everyone,News & Magazines,4.1,4200000.0,100000,0.0,2018,7,31,4.1,3,0
SPORTS,1.0,0,Everyone,Sports,1.0,26000000.0,10,0.0,2018,2,27,4.1,1,0
SPORTS,1.0,3451011,Everyone,Sports,7.4,12000000.0,50000000,0.0,2018,7,26,4.1,4,0
FAMILY,1.0,29436,Everyone,Educational;Education,2.0.5.0,43000000.0,1000000,0.0,2018,3,21,4.1,4,0
FAMILY,1.0,2,Everyone,Education,1.0.0,2300000.0,1000,0.0,2018,5,22,4.1,1,0
LIFESTYLE,1.0,2,Everyone,Lifestyle,1.0.2,1200000.0,100,0.0,2016,5,11,4.0,1,0
FAMILY,1.0,96045,Everyone,Action;Action & Adventure,1.0.4,25000000.0,5000000,0.0,2016,7,26,4.1,4,0
GAME,1.0,2431,Teen,Adventure,1.4,24000000.0,100000,0.0,2017,11,3,3.0,3,0
LIFESTYLE,1.0,51357,Everyone,Lifestyle,8.0,80000000.0,5000000,0.0,2018,7,31,4.0,4,0
PHOTOGRAPHY,1.0,41331,Everyone,Photography,1.4.4,5000000.0,5000000,0.0,2018,7,31,4.0,4,0
PRODUCTIVITY,1.0,0,Everyone,Productivity,3.1,2900000.0,10,0.0,2018,1,13,4.2,1,0
NEWS_AND_MAGAZINES,1.0,3,Everyone,News & Magazines,700,12000000.0,100,0.0,2016,5,29,4.0,1,0
PHOTOGRAPHY,1.0,31985,Everyone,Photography,1.7.14,9100000.0,1000000,0.0,2018,8,6,4.2,4,0
ENTERTAINMENT,1.0,1856,Teen,Entertainment,1.6.1,20000000.0,100000,0.0,2018,8,1,6.0,3,0
PERSONALIZATION,1.0,4,Everyone,Personalization,1.1,31000000.0,50,0.99,2018,4,27,4.1,1,1
FOOD_AND_DRINK,0.0,848,Everyone,Food & Drink,2.1,25000000.0,100000,0.0,2018,2,23,4.1,2,0
TOOLS,1.0,57076,Everyone,Tools,Paid-9.4.1.3,35000000.0,100000,4.49,2018,7,24,4.1,4,1
MEDICAL,0.0,77,Everyone,Medical,1.6.2,9900000.0,5000,2.99,2017,4,18,4.0,2,1
COMICS,1.0,314,Everyone,Comics,3.1.0,6100000.0,100000,0.0,2018,5,23,4.1,2,0
FAMILY,0.0,2310,Everyone,Puzzle,1.06,3100000.0,500000,0.0,2018,1,4,4.1,3,0
BOOKS_AND_REFERENCE,0.0,29,Everyone,Books & Reference,2.0,17000000.0,1000,0.0,2016,7,15,4.0,2,0
NEWS_AND_MAGAZINES,1.0,256680,Everyone,News & Magazines,6.7.15.7,12000000.0,10000000,0.0,2018,7,24,4.0,4,0
FAMILY,0.0,127,Everyone,Puzzle,1.0.9,14000000.0,10000,0.0,2014,3,11,2.2,2,0
COMMUNICATION,1.0,4,Everyone,Communication,1.3.0,8100000.0,100,0.0,2014,8,30,2.3,1,0
LIFESTYLE,1.0,0,Everyone,Lifestyle,1.0.0,2500000.0,10,0.0,2017,5,15,4.0,1,0
MEDICAL,0.0,9,Everyone,Medical,1.1,2900000.0,500,0.0,2018,7,21,4.0,1,0
PRODUCTIVITY,1.0,19302,Everyone,Productivity,3.5.12,7200000.0,5000000,0.0,2018,6,28,4.0,3,0
HEALTH_AND_FITNESS,1.0,17,Everyone,Health & Fitness,1.1.1,14000000.0,500,0.0,2018,3,12,4.4,1,0
FAMILY,1.0,1304467,Everyone,Strategy,2.9,68000000.0,10000000,0.0,2018,7,27,4.1,4,0
PHOTOGRAPHY,1.0,140917,Everyone,Photography,2.2.93,5700000.0,10000000,0.0,2018,6,11,4.0,4,0
GAME,1.0,94761,Teen,Action,1.1.4,17000000.0,10000000,0.0,2017,2,21,2.3,4,0
GAME,1.0,6,Everyone,Action,1.2,61000000.0,1000,0.0,2017,9,14,4.0,1,0
HEALTH_AND_FITNESS,1.0,20812,Teen,Health & Fitness,Varies with device,12000000.0,1000000,0.0,2018,7,27,4.0,3,0
FOOD_AND_DRINK,0.0,22513,Everyone,Food & Drink,5.3.8,11000000.0,1000000,0.0,2018,5,21,4.0,3,0
GAME,1.0,5682,Everyone,Arcade,1.1.5,37000000.0,50000,1.99,2017,3,2,2.3,3,1
PERSONALIZATION,1.0,102923,Everyone,Personalization,2.1.2,18000000.0,1000000,0.0,2018,7,10,5.0,4,0
SPORTS,1.0,1,Everyone,Sports,4.1.1,6300000.0,10,0.0,2015,5,26,2.3,1,0
FAMILY,1.0,3213548,Everyone 10+,Entertainment,5.3.5.16,55000000.0,100000000,0.0,2018,7,25,4.1,4,0
EDUCATION,1.0,200058,Everyone,Education,9.12.5,18000000.0,10000000,0.0,2018,7,20,4.0,4,0
TRAVEL_AND_LOCAL,1.0,14,Everyone,Travel & Local,1.0,4000000.0,1000,0.0,2018,4,12,4.0,1,0
BOOKS_AND_REFERENCE,1.0,1857,Everyone,Books & Reference,1.3.2,4900000.0,50000,0.0,2018,8,3,4.4,3,0
LIFESTYLE,0.0,250,Everyone,Lifestyle,Cow V3.15,7300000.0,50000,0.0,2018,7,31,4.3,2,0
SOCIAL,1.0,374,Everyone,Social,T4.6.5-tl2.0.1,20000000.0,50000,0.0,2018,7,30,4.1,2,0
FAMILY,1.0,97071,Teen,Strategy,0.1.219,87000000.0,5000000,0.0,2018,4,3,2.3,4,0
BOOKS_AND_REFERENCE,1.0,4,Everyone,Books & Reference,1.0.0,3900000.0,1000,0.0,2018,3,15,4.1,1,0
BUSINESS,1.0,6,Everyone,Business,1.0,10000000.0,10,89.99,2017,2,14,4.1,1,1
TRAVEL_AND_LOCAL,1.0,470,Everyone,Travel & Local,3.9,21000000.0,10000,0.0,2018,3,12,2.3,2,0
GAME,1.0,32506,Everyone,Sports,1.2.1,82000000.0,1000000,0.0,2018,6,27,4.2,4,0
COMMUNICATION,1.0,552441,Everyone,Communication,6.19.1,29000000.0,10000000,0.0,2018,8,1,4.1,4,0
FAMILY,1.0,3,Everyone,Education,1.0.5,4000000.0,100,0.0,2018,8,1,4.4,1,0
FAMILY,0.0,24091,Teen,Casual,1.1.0,16000000.0,5000000,0.0,2016,8,4,2.3,3,0
FINANCE,1.0,0,Everyone,Finance,1.0,1400000.0,0,394.99,2018,7,11,4.0,1,1
PRODUCTIVITY,1.0,1117,Everyone,Productivity,1.0.6,3000000.0,50000,0.0,2017,10,18,5.0,3,0
FAMILY,0.0,28136,Everyone,Casual,Varies with device,12000000.0,5000000,0.0,2017,8,24,4.0,4,0
PHOTOGRAPHY,1.0,2,Everyone,Photography,1.1,17000000.0,100,0.0,2018,5,23,4.4,1,0
NEWS_AND_MAGAZINES,1.0,2,Everyone,News & Magazines,2.0,3600000.0,500,0.0,2018,2,4,4.0,1,0
SPORTS,1.0,2,Everyone,Sports,1.0.4,12000000.0,100,0.0,2018,7,27,4.1,1,0
SPORTS,1.0,989344,Teen,Sports,1.640,51000000.0,50000000,0.0,2018,7,23,4.0,4,0
COMMUNICATION,0.0,481,Everyone,Communication,1.4.0.2,420000.0,10000,0.99,2015,12,16,2.3,2,1
TOOLS,0.0,127,Everyone,Tools,1.31,5800000.0,10000,0.0,2015,5,30,2.2,2,0
FAMILY,0.0,283823,Everyone 10+,Casual,Varies with device,12000000.0,50000000,0.0,2016,11,23,4.0,4,0
FINANCE,1.0,70782,Everyone,Finance,2.34.29,50000000.0,1000000,0.0,2018,7,25,4.0,4,0
NEWS_AND_MAGAZINES,1.0,72,Everyone,News & Magazines,5.1.4,25000000.0,5000,0.0,2017,8,24,4.4,2,0
FAMILY,1.0,3,Everyone,Entertainment,2.1,3000000.0,1000,0.0,2018,6,2,4.4,1,0
HEALTH_AND_FITNESS,1.0,107,Everyone,Health & Fitness,1.0.0,50000000.0,10000,0.0,2016,3,24,3.0,2,0
GAME,0.0,267,Everyone,Action,1.02.01,40000000.0,10000,1.99,2017,2,17,4.0,2,1
TOOLS,1.0,65597,Everyone,Tools,4.20.1,2400000.0,10000000,0.0,2017,4,28,2.3,4,0
FAMILY,1.0,19388,Everyone,Entertainment;Music & Video,2.1.0.2173,35000000.0,1000000,0.0,2018,5,3,4.0,3,0
COMMUNICATION,1.0,42925,Everyone,Communication,6.1,2800000.0,1000000,0.0,2017,8,27,2.3,4,0
COMMUNICATION,1.0,9,Everyone,Communication,3.6,51000.0,500,3.99,2017,2,8,2.2,1,1
PERSONALIZATION,1.0,66730,Everyone,Personalization,18.0,7000000.0,5000000,0.0,2018,5,21,4.1,4,0
DATING,1.0,243950,Mature 17+,Dating,4.3.2,21000000.0,10000000,0.0,2018,5,10,4.1,4,0
TOOLS,1.0,648380,Everyone,Tools,4.6.4,24000000.0,10000000,0.0,2018,8,1,4.1,4,0
